exclude_patterns
[]
15,3,68,3,15,"CHSAdaptorFactory::getNLSString@219-233@cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","CHSAdaptorFactory::getNLSString","CHSAdaptorFactory::getNLSString( Object iObject , String iTag , Object [ ] iParams)",219,233
4,1,15,1,4,"CHSAdaptorFactory::loadImageIcon@235-238@cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","CHSAdaptorFactory::loadImageIcon","CHSAdaptorFactory::loadImageIcon( String iName)",235,238
5,1,27,3,5,"CHSAdaptorFactory::newTargetReporter@240-244@cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","CHSAdaptorFactory::newTargetReporter","CHSAdaptorFactory::newTargetReporter( Object source , Object target , boolean manageDesignPersistence)",240,244
15,4,80,2,16,"CHSAdaptorFactory::initializeReportHeader@262-277@cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","CHSAdaptorFactory::initializeReportHeader","CHSAdaptorFactory::initializeReportHeader( IAdaptorReporter newReporter , boolean shouldReportLengthUnit)",262,277
8,1,36,4,8,"CHSAdaptorFactory::createReporter@279-286@cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","CHSAdaptorFactory::createReporter","CHSAdaptorFactory::createReporter( Object source , Object target , boolean manageDesignPersistence , boolean generateSubHeadingTitles)",279,286
9,1,41,5,9,"CHSAdaptorFactory::createReporter@288-296@cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","CHSAdaptorFactory::createReporter","CHSAdaptorFactory::createReporter( Object source , Object target , boolean manageDesignPersistence , boolean generateSubHeadingTitles , boolean writeSchemaLocation)",288,296
6,1,25,0,6,"CHSAdaptorFactory::newBasicReporter@298-303@cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","CHSAdaptorFactory::newBasicReporter","CHSAdaptorFactory::newBasicReporter()",298,303
5,1,27,1,5,"CHSAdaptorFactory::getApplicableHostApplis@305-309@cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","CHSAdaptorFactory::getApplicableHostApplis","CHSAdaptorFactory::getApplicableHostApplis( String featureId)",305,309
28,11,207,2,31,"CHSAdaptorFactory::getApplicableHostApplis@311-341@cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","CHSAdaptorFactory::getApplicableHostApplis","CHSAdaptorFactory::getApplicableHostApplis( String featureId , String adptApps)",311,341
36,12,284,1,38,"CHSAdaptorFactory::getTranslatedApps@343-380@cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","CHSAdaptorFactory::getTranslatedApps","CHSAdaptorFactory::getTranslatedApps( String [ ] apps)",343,380
4,1,24,2,4,"CHSAdaptorFactory::getLicense@382-385@cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","CHSAdaptorFactory::getLicense","CHSAdaptorFactory::getLicense( String featureId , String featureNLSName)",382,385
4,1,29,3,4,"CHSAdaptorFactory::getLicense@387-390@cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","CHSAdaptorFactory::getLicense","CHSAdaptorFactory::getLicense( String featureId , String featureNLSName , boolean forceKeyCheck)",387,390
5,1,29,4,5,"CHSAdaptorFactory::getLicense@392-396@cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","CHSAdaptorFactory::getLicense","CHSAdaptorFactory::getLicense( String featureId , String featureNLSName , String [ ] hostApplis , boolean forceKeyCheck)",392,396
43,14,254,3,52,"CHSAdaptorFactory::getLicense@414-465@cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","CHSAdaptorFactory::getLicense","CHSAdaptorFactory::getLicense( String featureId , String featureNLSName , String [ ] hostApplis)",414,465
